TrainStationCoach_Index,Train_Index,StationCode,StationName,StationTime,TrainCoach_Index,Ons,Offs,StationComment
13_0614_13135_09,13_0614,13135,Park Ridge,07:17 AM,13_0614_09,20,2,
13_0615_13135_01,13_0615,13135,Park Ridge,11:57 AM,13_0615_01,0,0,
13_0615_13135_02,13_0615,13135,Park Ridge,11:57 AM,13_0615_02,0,3,
13_0615_13135_03,13_0615,13135,Park Ridge,11:57 AM,13_0615_03,0,1,
13_0615_13135_04,13_0615,13135,Park Ridge,11:57 AM,13_0615_04,0,1,
13_0616_13135_01,13_0616,13135,Park Ridge,07:22 AM,13_0616_01,6,0,
13_0616_13135_02,13_0616,13135,Park Ridge,07:22 AM,13_0616_02,6,2,
13_0616_13135_03,13_0616,13135,Park Ridge,07:22 AM,13_0616_03,3,0,
13_0616_13135_04,13_0616,13135,Park Ridge,07:22 AM,13_0616_04,5,2,
13_0616_13135_05,13_0616,13135,Park Ridge,07:22 AM,13_0616_05,12,2,
13_0616_13135_06,13_0616,13135,Park Ridge,07:22 AM,13_0616_06,7,4,
13_0616_13135_07,13_0616,13135,Park Ridge,07:22 AM,13_0616_07,9,0,
13_0616_13135_08,13_0616,13135,Park Ridge,07:22 AM,13_0616_08,3,2,
13_0617_13135_01,13_0617,13135,Park Ridge,12:57 PM,13_0617_01,1,4,
13_0617_13135_02,13_0617,13135,Park Ridge,12:57 PM,13_0617_02,0,1,
13_0617_13135_03,13_0617,13135,Park Ridge,12:57 PM,13_0617_03,0,1,
13_0619_13135_01,13_0619,13135,Park Ridge,01:57 PM,13_0619_01,0,0,
13_0619_13135_02,13_0619,13135,Park Ridge,01:57 PM,13_0619_02,0,0,
13_0619_13135_03,13_0619,13135,Park Ridge,01:57 PM,13_0619_03,0,3,
13_0619_13135_04,13_0619,13135,Park Ridge,01:57 PM,13_0619_04,2,4,
13_0619_13135_05,13_0619,13135,Park Ridge,01:57 PM,13_0619_05,1,7,
13_0621_13135_01,13_0621,13135,Park Ridge,02:57 PM,13_0621_01,0,3,
13_0621_13135_02,13_0621,13135,Park Ridge,02:57 PM,13_0621_02,0,5,
13_0621_13135_03,13_0621,13135,Park Ridge,02:57 PM,13_0621_03,0,1,
13_0621_13135_04,13_0621,13135,Park Ridge,02:57 PM,13_0621_04,0,11,
13_0621_13135_05,13_0621,13135,Park Ridge,02:57 PM,13_0621_05,5,6,
13_0621_13135_06,13_0621,13135,Park Ridge,02:57 PM,13_0621_06,0,6,
13_0622_13135_01,13_0622,13135,Park Ridge,07:48 AM,13_0622_01,20,0,12/5 - HD
13_0622_13135_02,13_0622,13135,Park Ridge,07:48 AM,13_0622_02,15,1,12/5-CB
13_0622_13135_03,13_0622,13135,Park Ridge,07:48 AM,13_0622_03,25,3,12/5-DW
13_0622_13135_04,13_0622,13135,Park Ridge,07:48 AM,13_0622_04,15,5,12/5-AM
13_0622_13135_05,13_0622,13135,Park Ridge,07:48 AM,13_0622_05,22,0,12/5-TB
13_0622_13135_06,13_0622,13135,Park Ridge,07:48 AM,13_0622_06,23,1,12/5-AR
13_0622_13135_07,13_0622,13135,Park Ridge,07:48 AM,13_0622_07,21,4,12/5-EH
13_0623_13135_01,13_0623,13135,Park Ridge,03:55 PM,13_0623_01,0,15,
13_0623_13135_02,13_0623,13135,Park Ridge,03:55 PM,13_0623_02,5,15,
13_0623_13135_03,13_0623,13135,Park Ridge,03:55 PM,13_0623_03,1,17,
13_0626_13135_01,13_0626,13135,Park Ridge,08:06 AM,13_0626_01,22,0,
13_0626_13135_02,13_0626,13135,Park Ridge,08:06 AM,13_0626_02,26,0,
13_0626_13135_03,13_0626,13135,Park Ridge,08:06 AM,13_0626_03,27,1,
13_0626_13135_04,13_0626,13135,Park Ridge,08:06 AM,13_0626_04,27,2,
13_0626_13135_05,13_0626,13135,Park Ridge,08:06 AM,13_0626_05,16,0,
13_0626_13135_06,13_0626,13135,Park Ridge,08:06 AM,13_0626_06,28,0,
13_0627_13135_01,13_0627,13135,Park Ridge,04:36 PM,13_0627_01,3,8,
13_0627_13135_02,13_0627,13135,Park Ridge,04:36 PM,13_0627_02,3,3,
13_0627_13135_03,13_0627,13135,Park Ridge,04:36 PM,13_0627_03,0,8,
13_0627_13135_04,13_0627,13135,Park Ridge,04:36 PM,13_0627_04,4,20,
13_0627_13135_05,13_0627,13135,Park Ridge,04:36 PM,13_0627_05,5,18,
13_0627_13135_06,13_0627,13135,Park Ridge,04:36 PM,13_0627_06,0,0,
13_0629_13135_01,13_0629,13135,Park Ridge,05:02 PM,13_0629_01,1,28,
13_0629_13135_02,13_0629,13135,Park Ridge,05:02 PM,13_0629_02,0,11,
13_0629_13135_03,13_0629,13135,Park Ridge,05:02 PM,13_0629_03,1,6,
13_0629_13135_04,13_0629,13135,Park Ridge,05:02 PM,13_0629_04,0,15,
13_0629_13135_05,13_0629,13135,Park Ridge,05:02 PM,13_0629_05,2,15,
13_0629_13135_06,13_0629,13135,Park Ridge,05:02 PM,13_0629_06,1,21,
13_0629_13135_07,13_0629,13135,Park Ridge,05:02 PM,13_0629_07,0,18,
13_0629_13135_08,13_0629,13135,Park Ridge,05:02 PM,13_0629_08,0,25,
13_0629_13135_09,13_0629,13135,Park Ridge,05:02 PM,13_0629_09,0,35,
13_0633_13135_01,13_0633,13135,Park Ridge,05:22 PM,13_0633_01,1,4,
13_0633_13135_02,13_0633,13135,Park Ridge,05:22 PM,13_0633_02,0,4,
13_0633_13135_03,13_0633,13135,Park Ridge,05:22 PM,13_0633_03,0,4,
13_0633_13135_04,13_0633,13135,Park Ridge,05:22 PM,13_0633_04,0,12,
13_0633_13135_05,13_0633,13135,Park Ridge,05:22 PM,13_0633_05,2,10,
13_0633_13135_06,13_0633,13135,Park Ridge,05:22 PM,13_0633_06,0,15,
13_0634_13135_01,13_0634,13135,Park Ridge,08:22 AM,13_0634_01,19,1,
13_0634_13135_02,13_0634,13135,Park Ridge,08:22 AM,13_0634_02,17,2,
13_0634_13135_03,13_0634,13135,Park Ridge,08:22 AM,13_0634_03,24,0,
13_0634_13135_04,13_0634,13135,Park Ridge,08:22 AM,13_0634_04,27,1,
13_0636_13135_01,13_0636,13135,Park Ridge,08:51 AM,13_0636_01,7,0,
13_0636_13135_02,13_0636,13135,Park Ridge,08:51 AM,13_0636_02,9,1,
13_0636_13135_03,13_0636,13135,Park Ridge,08:51 AM,13_0636_03,8,2,
13_0636_13135_04,13_0636,13135,Park Ridge,08:51 AM,13_0636_04,6,1,
13_0636_13135_05,13_0636,13135,Park Ridge,08:51 AM,13_0636_05,2,1,
13_0636_13135_06,13_0636,13135,Park Ridge,08:51 AM,13_0636_06,0,2,
13_0638_13135_01,13_0638,13135,Park Ridge,09:51 AM,13_0638_01,2,0,
13_0638_13135_02,13_0638,13135,Park Ridge,09:51 AM,13_0638_02,5,0,
13_0638_13135_03,13_0638,13135,Park Ridge,09:51 AM,13_0638_03,6,0,
13_0638_13135_04,13_0638,13135,Park Ridge,09:51 AM,13_0638_04,4,0,
13_0638_13135_05,13_0638,13135,Park Ridge,09:51 AM,13_0638_05,4,0,
13_0638_13135_06,13_0638,13135,Park Ridge,09:51 AM,13_0638_06,3,0,
13_0639_13135_01,13_0639,13135,Park Ridge,05:44 PM,13_0639_01,2,40,
13_0639_13135_02,13_0639,13135,Park Ridge,05:44 PM,13_0639_02,1,34,
13_0639_13135_03,13_0639,13135,Park Ridge,05:44 PM,13_0639_03,0,37,
13_0639_13135_04,13_0639,13135,Park Ridge,05:44 PM,13_0639_04,1,14,
13_0639_13135_05,13_0639,13135,Park Ridge,05:44 PM,13_0639_05,0,21,
13_0640_13135_01,13_0640,13135,Park Ridge,10:51 AM,13_0640_01,2,0,
13_0640_13135_02,13_0640,13135,Park Ridge,10:51 AM,13_0640_02,1,1,
13_0640_13135_03,13_0640,13135,Park Ridge,10:51 AM,13_0640_03,3,0,
13_0640_13135_04,13_0640,13135,Park Ridge,10:51 AM,13_0640_04,2,1,
13_0642_13135_01,13_0642,13135,Park Ridge,11:51 AM,13_0642_01,1,3,
13_0642_13135_02,13_0642,13135,Park Ridge,11:51 AM,13_0642_02,2,3,
13_0642_13135_03,13_0642,13135,Park Ridge,11:51 AM,13_0642_03,5,3,
13_0642_13135_04,13_0642,13135,Park Ridge,11:51 AM,13_0642_04,4,0,
13_0644_13135_01,13_0644,13135,Park Ridge,01:01 PM,13_0644_01,1,0,
13_0644_13135_02,13_0644,13135,Park Ridge,01:01 PM,13_0644_02,2,0,
13_0644_13135_03,13_0644,13135,Park Ridge,01:01 PM,13_0644_03,1,0,
13_0644_13135_04,13_0644,13135,Park Ridge,01:01 PM,13_0644_04,1,0,
13_0645_13135_01,13_0645,13135,Park Ridge,05:53 PM,13_0645_01,0,8,
13_0645_13135_02,13_0645,13135,Park Ridge,05:53 PM,13_0645_02,0,15,
13_0645_13135_03,13_0645,13135,Park Ridge,05:53 PM,13_0645_03,2,18,
13_0645_13135_04,13_0645,13135,Park Ridge,05:53 PM,13_0645_04,0,23,
13_0645_13135_05,13_0645,13135,Park Ridge,05:53 PM,13_0645_05,2,20,
13_0645_13135_06,13_0645,13135,Park Ridge,05:53 PM,13_0645_06,0,27,
13_0646_13135_01,13_0646,13135,Park Ridge,02:51 PM,13_0646_01,1,0,
13_0646_13135_02,13_0646,13135,Park Ridge,02:51 PM,13_0646_02,0,1,
13_0648_13135_01,13_0648,13135,Park Ridge,03:51 PM,13_0648_01,0,0,
13_0648_13135_02,13_0648,13135,Park Ridge,03:51 PM,13_0648_02,2,0,
13_0648_13135_03,13_0648,13135,Park Ridge,03:51 PM,13_0648_03,1,2,
13_0648_13135_04,13_0648,13135,Park Ridge,03:51 PM,13_0648_04,0,0,
13_0649_13135_01,13_0649,13135,Park Ridge,06:19 PM,13_0649_01,1,24,
13_0649_13135_02,13_0649,13135,Park Ridge,06:19 PM,13_0649_02,0,13,
13_0649_13135_03,13_0649,13135,Park Ridge,06:19 PM,13_0649_03,0,15,
13_0649_13135_04,13_0649,13135,Park Ridge,06:19 PM,13_0649_04,0,29,
13_0649_13135_05,13_0649,13135,Park Ridge,06:19 PM,13_0649_05,1,15,
13_0649_13135_06,13_0649,13135,Park Ridge,06:19 PM,13_0649_06,0,33,
13_0650_13135_01,13_0650,13135,Park Ridge,04:27 PM,13_0650_01,9,0,
13_0650_13135_02,13_0650,13135,Park Ridge,04:27 PM,13_0650_02,6,0,
13_0652_13135_01,13_0652,13135,Park Ridge,05:06 PM,13_0652_01,9,2,
13_0652_13135_02,13_0652,13135,Park Ridge,05:06 PM,13_0652_02,10,2,
13_0652_13135_03,13_0652,13135,Park Ridge,05:06 PM,13_0652_03,3,0,
13_0652_13135_04,13_0652,13135,Park Ridge,05:06 PM,13_0652_04,2,0,
13_0652_13135_05,13_0652,13135,Park Ridge,05:06 PM,13_0652_05,1,0,
13_0654_13135_01,13_0654,13135,Park Ridge,05:51 PM,13_0654_01,2,1,
13_0654_13135_02,13_0654,13135,Park Ridge,05:51 PM,13_0654_02,0,1,
13_0654_13135_03,13_0654,13135,Park Ridge,05:51 PM,13_0654_03,4,1,
13_0654_13135_04,13_0654,13135,Park Ridge,05:51 PM,13_0654_04,2,0,
13_0654_13135_05,13_0654,13135,Park Ridge,05:51 PM,13_0654_05,1,1,
13_0655_13135_01,13_0655,13135,Park Ridge,06:58 PM,13_0655_01,0,13,
13_0655_13135_02,13_0655,13135,Park Ridge,06:58 PM,13_0655_02,0,3,
13_0655_13135_03,13_0655,13135,Park Ridge,06:58 PM,13_0655_03,0,3,
13_0655_13135_04,13_0655,13135,Park Ridge,06:58 PM,13_0655_04,0,29,
13_0655_13135_05,13_0655,13135,Park Ridge,06:58 PM,13_0655_05,3,26,
13_0655_13135_06,13_0655,13135,Park Ridge,06:58 PM,13_0655_06,1,17,
13_0656_13135_01,13_0656,13135,Park Ridge,06:29 PM,13_0656_01,1,0,
13_0656_13135_02,13_0656,13135,Park Ridge,06:29 PM,13_0656_02,1,0,
13_0656_13135_03,13_0656,13135,Park Ridge,06:29 PM,13_0656_03,2,0,
13_0657_13135_01,13_0657,13135,Park Ridge,07:57 PM,13_0657_01,0,5,
13_0657_13135_02,13_0657,13135,Park Ridge,07:57 PM,13_0657_02,1,4,
13_0657_13135_03,13_0657,13135,Park Ridge,07:57 PM,13_0657_03,0,11,
13_0657_13135_04,13_0657,13135,Park Ridge,07:57 PM,13_0657_04,0,3,
13_0657_13135_05,13_0657,13135,Park Ridge,07:57 PM,13_0657_05,0,9,
13_0658_13135_01,13_0658,13135,Park Ridge,06:51 PM,13_0658_01,0,0,
13_0658_13135_02,13_0658,13135,Park Ridge,06:51 PM,13_0658_02,0,0,
13_0658_13135_03,13_0658,13135,Park Ridge,06:51 PM,13_0658_03,0,0,
13_0658_13135_04,13_0658,13135,Park Ridge,06:51 PM,13_0658_04,1,0,
13_0659_13135_01,13_0659,13135,Park Ridge,08:57 PM,13_0659_01,0,2,
13_0659_13135_02,13_0659,13135,Park Ridge,08:57 PM,13_0659_02,0,1,
13_0659_13135_03,13_0659,13135,Park Ridge,08:57 PM,13_0659_03,1,6,
13_0659_13135_04,13_0659,13135,Park Ridge,08:57 PM,13_0659_04,0,4,
13_0659_13135_05,13_0659,13135,Park Ridge,08:57 PM,13_0659_05,0,9,
13_0660_13135_01,13_0660,13135,Park Ridge,08:51 PM,13_0660_01,0,0,
13_0660_13135_02,13_0660,13135,Park Ridge,08:51 PM,13_0660_02,1,0,
13_0660_13135_03,13_0660,13135,Park Ridge,08:51 PM,13_0660_03,0,1,
13_0661_13135_01,13_0661,13135,Park Ridge,09:57 PM,13_0661_01,0,3,
13_0661_13135_02,13_0661,13135,Park Ridge,09:57 PM,13_0661_02,0,4,
13_0661_13135_03,13_0661,13135,Park Ridge,09:57 PM,13_0661_03,1,4,
13_0662_13135_01,13_0662,13135,Park Ridge,09:51 PM,13_0662_01,1,2,
13_0662_13135_02,13_0662,13135,Park Ridge,09:51 PM,13_0662_02,0,1,
13_0662_13135_03,13_0662,13135,Park Ridge,09:51 PM,13_0662_03,1,1,
13_0663_13135_01,13_0663,13135,Park Ridge,10:57 PM,13_0663_01,0,2,
13_0663_13135_02,13_0663,13135,Park Ridge,10:57 PM,13_0663_02,2,2,
13_0663_13135_03,13_0663,13135,Park Ridge,10:57 PM,13_0663_03,0,1,
13_0664_13135_01,13_0664,13135,Park Ridge,12:59 AM,13_0664_01,0,0,
13_0664_13135_02,13_0664,13135,Park Ridge,12:59 AM,13_0664_02,0,0,
13_0665_13135_01,13_0665,13135,Park Ridge,11:57 PM,13_0665_01,0,2,
13_0665_13135_02,13_0665,13135,Park Ridge,11:57 PM,13_0665_02,0,0,
13_0665_13135_03,13_0665,13135,Park Ridge,11:57 PM,13_0665_03,0,0,
13_0601_13150_01,13_0601,13150,Dee Road,01:00 AM,13_0601_01,0,0,
13_0601_13150_02,13_0601,13150,Dee Road,01:00 AM,13_0601_02,0,0,
13_0602_13150_01,13_0602,13150,Dee Road,05:33 AM,13_0602_01,3,0,
13_0602_13150_02,13_0602,13150,Dee Road,05:33 AM,13_0602_02,3,0,
13_0602_13150_03,13_0602,13150,Dee Road,05:33 AM,13_0602_03,5,0,
13_0602_13150_04,13_0602,13150,Dee Road,05:33 AM,13_0602_04,2,0,
13_0602_13150_05,13_0602,13150,Dee Road,05:33 AM,13_0602_05,6,0,
13_0603_13150_01,13_0603,13150,Dee Road,06:25 AM,13_0603_01,0,0,
13_0603_13150_02,13_0603,13150,Dee Road,06:25 AM,13_0603_02,1,0,
13_0603_13150_03,13_0603,13150,Dee Road,06:25 AM,13_0603_03,0,0,
13_0604_13150_01,13_0604,13150,Dee Road,05:58 AM,13_0604_01,6,0,
13_0604_13150_02,13_0604,13150,Dee Road,05:58 AM,13_0604_02,3,0,
13_0604_13150_03,13_0604,13150,Dee Road,05:58 AM,13_0604_03,8,0,
13_0604_13150_04,13_0604,13150,Dee Road,05:58 AM,13_0604_04,4,0,
13_0604_13150_05,13_0604,13150,Dee Road,05:58 AM,13_0604_05,1,0,
13_0604_13150_06,13_0604,13150,Dee Road,05:58 AM,13_0604_06,2,0,
13_0605_13150_01,13_0605,13150,Dee Road,07:00 AM,13_0605_01,1,2,
13_0605_13150_02,13_0605,13150,Dee Road,07:00 AM,13_0605_02,1,0,
13_0605_13150_03,13_0605,13150,Dee Road,07:00 AM,13_0605_03,1,1,
13_0606_13150_01,13_0606,13150,Dee Road,06:25 AM,13_0606_01,5,0,
13_0606_13150_02,13_0606,13150,Dee Road,06:25 AM,13_0606_02,5,1,Data off by 1 row in scan. Adjusted.
13_0606_13150_03,13_0606,13150,Dee Road,06:25 AM,13_0606_03,9,0,
13_0606_13150_04,13_0606,13150,Dee Road,06:25 AM,13_0606_04,14,0,
13_0606_13150_05,13_0606,13150,Dee Road,06:25 AM,13_0606_05,9,1,
13_0607_13150_01,13_0607,13150,Dee Road,07:40 AM,13_0607_01,0,0,
13_0607_13150_02,13_0607,13150,Dee Road,07:40 AM,13_0607_02,0,0,
13_0607_13150_03,13_0607,13150,Dee Road,07:40 AM,13_0607_03,0,1,
13_0607_13150_04,13_0607,13150,Dee Road,07:40 AM,13_0607_04,0,2,
13_0607_13150_05,13_0607,13150,Dee Road,07:40 AM,13_0607_05,1,0,
13_0609_13150_01,13_0609,13150,Dee Road,08:00 AM,13_0609_01,2,0,
13_0609_13150_02,13_0609,13150,Dee Road,08:00 AM,13_0609_02,0,2,
13_0609_13150_03,13_0609,13150,Dee Road,08:00 AM,13_0609_03,0,1,
13_0611_13150_01,13_0611,13150,Dee Road,09:30 AM,13_0611_01,0,0,
13_0611_13150_02,13_0611,13150,Dee Road,09:30 AM,13_0611_02,0,0,
13_0611_13150_03,13_0611,13150,Dee Road,09:30 AM,13_0611_03,0,1,
13_0611_13150_04,13_0611,13150,Dee Road,09:30 AM,13_0611_04,0,0,
13_0612_13150_01,13_0612,13150,Dee Road,07:00 AM,13_0612_01,12,0,
13_0612_13150_02,13_0612,13150,Dee Road,07:00 AM,13_0612_02,11,0,
13_0612_13150_03,13_0612,13150,Dee Road,07:00 AM,13_0612_03,11,1,
13_0612_13150_04,13_0612,13150,Dee Road,07:00 AM,13_0612_04,15,0,
13_0612_13150_05,13_0612,13150,Dee Road,07:00 AM,13_0612_05,14,0,
13_0613_13150_01,13_0613,13150,Dee Road,11:00 AM,13_0613_01,1,1,
13_0613_13150_02,13_0613,13150,Dee Road,11:00 AM,13_0613_02,0,0,
13_0613_13150_03,13_0613,13150,Dee Road,11:00 AM,13_0613_03,0,0,
13_0615_13150_01,13_0615,13150,Dee Road,12:00 PM,13_0615_01,0,0,
13_0615_13150_02,13_0615,13150,Dee Road,12:00 PM,13_0615_02,0,0,
13_0615_13150_03,13_0615,13150,Dee Road,12:00 PM,13_0615_03,0,0,
13_0615_13150_04,13_0615,13150,Dee Road,12:00 PM,13_0615_04,0,0,
13_0616_13150_01,13_0616,13150,Dee Road,07:18 AM,13_0616_01,6,0,
13_0616_13150_02,13_0616,13150,Dee Road,07:18 AM,13_0616_02,2,0,
13_0616_13150_03,13_0616,13150,Dee Road,07:18 AM,13_0616_03,6,0,
13_0616_13150_04,13_0616,13150,Dee Road,07:18 AM,13_0616_04,11,0,
13_0616_13150_05,13_0616,13150,Dee Road,07:18 AM,13_0616_05,13,0,
13_0616_13150_06,13_0616,13150,Dee Road,07:18 AM,13_0616_06,13,0,
13_0616_13150_07,13_0616,13150,Dee Road,07:18 AM,13_0616_07,8,0,
13_0616_13150_08,13_0616,13150,Dee Road,07:18 AM,13_0616_08,15,0,
13_0617_13150_01,13_0617,13150,Dee Road,01:00 PM,13_0617_01,0,0,
13_0617_13150_02,13_0617,13150,Dee Road,01:00 PM,13_0617_02,0,2,
13_0617_13150_03,13_0617,13150,Dee Road,01:00 PM,13_0617_03,0,3,
13_0619_13150_01,13_0619,13150,Dee Road,02:00 PM,13_0619_01,0,7,
13_0619_13150_02,13_0619,13150,Dee Road,02:00 PM,13_0619_02,0,1,
13_0619_13150_03,13_0619,13150,Dee Road,02:00 PM,13_0619_03,0,0,
13_0619_13150_04,13_0619,13150,Dee Road,02:00 PM,13_0619_04,0,1,
13_0619_13150_05,13_0619,13150,Dee Road,02:00 PM,13_0619_05,0,3,
13_0621_13150_01,13_0621,13150,Dee Road,03:00 PM,13_0621_01,0,2,
13_0621_13150_02,13_0621,13150,Dee Road,03:00 PM,13_0621_02,0,0,
13_0621_13150_03,13_0621,13150,Dee Road,03:00 PM,13_0621_03,0,0,
13_0621_13150_04,13_0621,13150,Dee Road,03:00 PM,13_0621_04,0,2,
13_0621_13150_05,13_0621,13150,Dee Road,03:00 PM,13_0621_05,0,2,
13_0621_13150_06,13_0621,13150,Dee Road,03:00 PM,13_0621_06,0,5,
13_0622_13150_01,13_0622,13150,Dee Road,07:45 AM,13_0622_01,7,0,12/5 - HD
13_0622_13150_02,13_0622,13150,Dee Road,07:45 AM,13_0622_02,12,1,12/5-CB
13_0622_13150_03,13_0622,13150,Dee Road,07:45 AM,13_0622_03,15,0,12/5-DW
13_0622_13150_04,13_0622,13150,Dee Road,07:45 AM,13_0622_04,19,0,12/5-AM
13_0622_13150_05,13_0622,13150,Dee Road,07:45 AM,13_0622_05,15,1,12/5-TB
13_0622_13150_06,13_0622,13150,Dee Road,07:45 AM,13_0622_06,17,1,12/5-AR
13_0622_13150_07,13_0622,13150,Dee Road,07:45 AM,13_0622_07,15,0,12/5-EH
13_0623_13150_01,13_0623,13150,Dee Road,03:58 PM,13_0623_01,0,4,
13_0623_13150_02,13_0623,13150,Dee Road,03:58 PM,13_0623_02,0,3,
13_0623_13150_03,13_0623,13150,Dee Road,03:58 PM,13_0623_03,0,12,
13_0626_13150_01,13_0626,13150,Dee Road,08:02 AM,13_0626_01,12,0,
13_0626_13150_02,13_0626,13150,Dee Road,08:02 AM,13_0626_02,10,0,
13_0626_13150_03,13_0626,13150,Dee Road,08:02 AM,13_0626_03,9,0,
13_0626_13150_04,13_0626,13150,Dee Road,08:02 AM,13_0626_04,13,0,
13_0626_13150_05,13_0626,13150,Dee Road,08:02 AM,13_0626_05,15,0,
13_0626_13150_06,13_0626,13150,Dee Road,08:02 AM,13_0626_06,8,0,
13_0627_13150_01,13_0627,13150,Dee Road,04:40 PM,13_0627_01,3,20,
13_0627_13150_02,13_0627,13150,Dee Road,04:40 PM,13_0627_02,0,3,
13_0627_13150_03,13_0627,13150,Dee Road,04:40 PM,13_0627_03,4,2,
13_0627_13150_04,13_0627,13150,Dee Road,04:40 PM,13_0627_04,0,2,
13_0627_13150_05,13_0627,13150,Dee Road,04:40 PM,13_0627_05,0,3,
13_0627_13150_06,13_0627,13150,Dee Road,04:40 PM,13_0627_06,0,9,
13_0633_13150_01,13_0633,13150,Dee Road,05:25 PM,13_0633_01,0,35,
13_0633_13150_02,13_0633,13150,Dee Road,05:25 PM,13_0633_02,0,7,
13_0633_13150_03,13_0633,13150,Dee Road,05:25 PM,13_0633_03,1,2,
13_0633_13150_04,13_0633,13150,Dee Road,05:25 PM,13_0633_04,0,1,
13_0633_13150_05,13_0633,13150,Dee Road,05:25 PM,13_0633_05,0,9,
13_0633_13150_06,13_0633,13150,Dee Road,05:25 PM,13_0633_06,0,24,
13_0634_13150_01,13_0634,13150,Dee Road,08:18 AM,13_0634_01,8,0,
13_0634_13150_02,13_0634,13150,Dee Road,08:18 AM,13_0634_02,7,0,
13_0634_13150_03,13_0634,13150,Dee Road,08:18 AM,13_0634_03,7,0,
13_0634_13150_04,13_0634,13150,Dee Road,08:18 AM,13_0634_04,12,0,
13_0636_13150_01,13_0636,13150,Dee Road,08:48 AM,13_0636_01,8,0,
13_0636_13150_02,13_0636,13150,Dee Road,08:48 AM,13_0636_02,5,1,
13_0636_13150_03,13_0636,13150,Dee Road,08:48 AM,13_0636_03,2,0,
13_0636_13150_04,13_0636,13150,Dee Road,08:48 AM,13_0636_04,1,0,
13_0636_13150_05,13_0636,13150,Dee Road,08:48 AM,13_0636_05,9,0,
13_0636_13150_06,13_0636,13150,Dee Road,08:48 AM,13_0636_06,4,0,
13_0638_13150_01,13_0638,13150,Dee Road,09:48 AM,13_0638_01,2,0,
13_0638_13150_02,13_0638,13150,Dee Road,09:48 AM,13_0638_02,0,0,
13_0638_13150_03,13_0638,13150,Dee Road,09:48 AM,13_0638_03,0,1,
13_0638_13150_04,13_0638,13150,Dee Road,09:48 AM,13_0638_04,2,1,
13_0638_13150_05,13_0638,13150,Dee Road,09:48 AM,13_0638_05,3,0,
13_0638_13150_06,13_0638,13150,Dee Road,09:48 AM,13_0638_06,1,0,
13_0639_13150_01,13_0639,13150,Dee Road,05:47 PM,13_0639_01,0,8,
13_0639_13150_02,13_0639,13150,Dee Road,05:47 PM,13_0639_02,0,10,
13_0639_13150_03,13_0639,13150,Dee Road,05:47 PM,13_0639_03,0,10,
13_0639_13150_04,13_0639,13150,Dee Road,05:47 PM,13_0639_04,0,8,
13_0639_13150_05,13_0639,13150,Dee Road,05:47 PM,13_0639_05,0,27,
13_0640_13150_01,13_0640,13150,Dee Road,10:48 AM,13_0640_01,3,0,
13_0640_13150_02,13_0640,13150,Dee Road,10:48 AM,13_0640_02,2,0,
13_0640_13150_03,13_0640,13150,Dee Road,10:48 AM,13_0640_03,3,0,
13_0640_13150_04,13_0640,13150,Dee Road,10:48 AM,13_0640_04,3,0,
13_0642_13150_01,13_0642,13150,Dee Road,11:48 AM,13_0642_01,0,0,
13_0642_13150_02,13_0642,13150,Dee Road,11:48 AM,13_0642_02,1,0,
13_0642_13150_03,13_0642,13150,Dee Road,11:48 AM,13_0642_03,1,0,
13_0642_13150_04,13_0642,13150,Dee Road,11:48 AM,13_0642_04,1,0,
13_0644_13150_01,13_0644,13150,Dee Road,12:58 PM,13_0644_01,0,0,
13_0644_13150_02,13_0644,13150,Dee Road,12:58 PM,13_0644_02,0,0,
13_0644_13150_03,13_0644,13150,Dee Road,12:58 PM,13_0644_03,1,0,
13_0644_13150_04,13_0644,13150,Dee Road,12:58 PM,13_0644_04,0,0,
13_0645_13150_01,13_0645,13150,Dee Road,05:57 PM,13_0645_01,0,15,
13_0645_13150_02,13_0645,13150,Dee Road,05:57 PM,13_0645_02,0,9,
13_0645_13150_03,13_0645,13150,Dee Road,05:57 PM,13_0645_03,0,4,
13_0645_13150_04,13_0645,13150,Dee Road,05:57 PM,13_0645_04,1,5,
13_0645_13150_05,13_0645,13150,Dee Road,05:57 PM,13_0645_05,0,7,
13_0645_13150_06,13_0645,13150,Dee Road,05:57 PM,13_0645_06,0,24,
13_0646_13150_01,13_0646,13150,Dee Road,02:48 PM,13_0646_01,1,0,
13_0646_13150_02,13_0646,13150,Dee Road,02:48 PM,13_0646_02,3,0,
13_0648_13150_01,13_0648,13150,Dee Road,03:48 PM,13_0648_01,0,1,
13_0648_13150_02,13_0648,13150,Dee Road,03:48 PM,13_0648_02,2,0,
13_0648_13150_03,13_0648,13150,Dee Road,03:48 PM,13_0648_03,0,0,
13_0648_13150_04,13_0648,13150,Dee Road,03:48 PM,13_0648_04,0,0,
13_0649_13150_01,13_0649,13150,Dee Road,06:22 PM,13_0649_01,0,27,
13_0649_13150_02,13_0649,13150,Dee Road,06:22 PM,13_0649_02,0,2,
13_0649_13150_03,13_0649,13150,Dee Road,06:22 PM,13_0649_03,0,5,
13_0649_13150_04,13_0649,13150,Dee Road,06:22 PM,13_0649_04,0,6,
13_0649_13150_05,13_0649,13150,Dee Road,06:22 PM,13_0649_05,0,5,
13_0649_13150_06,13_0649,13150,Dee Road,06:22 PM,13_0649_06,0,18,
13_0650_13150_01,13_0650,13150,Dee Road,04:24 PM,13_0650_01,1,0,
13_0650_13150_02,13_0650,13150,Dee Road,04:24 PM,13_0650_02,4,0,
